          18
       40500
 non-polarized
    2.72500000    2.72500000    0.00000000
    2.72500000    0.00000000    2.72500000
    0.00000000    2.72500000    2.72500000
rcell x   rcell y   rcell z   i   j   H   S
   -2.7250    2.7250    0.0000       8       1    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000       8       2    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000       8       3    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       8       4    0.00089687    0.00000000   -0.00108527
   -2.7250    2.7250    0.0000       8       5    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       8       6    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       8       7    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       8       8   -0.00061718    0.00000000   -0.00010674
   -2.7250    2.7250    0.0000       8       9    0.00074221    0.00000000    0.00012837
   -2.7250    2.7250    0.0000       8      10    0.00043802    0.00000000   -0.00003263
   -2.7250    2.7250    0.0000       8      11    0.00004986    0.00000000   -0.00000623
   -2.7250    2.7250    0.0000       8      12   -0.00173946    0.00000000    0.00021731
   -2.7250    2.7250    0.0000       8      13   -0.00004986    0.00000000    0.00000623
   -2.7250    2.7250    0.0000       8      14   -0.00006395    0.00000000    0.00130789
   -2.7250    2.7250    0.0000       8      15   -0.00003692    0.00000000    0.00075511
   -2.7250    2.7250    0.0000       8      16    0.00001831    0.00000000   -0.00037443
   -2.7250    2.7250    0.0000       8      17   -0.00000679    0.00000000    0.00013879
   -2.7250    2.7250    0.0000       8      18   -0.00001831    0.00000000    0.00037443
   -2.7250    2.7250    0.0000       9       1    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       9       2    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       9       3    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000       9       4   -0.00089687    0.00000000    0.00108527
   -2.7250    2.7250    0.0000       9       5    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       9       6    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000       9       7    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000       9       8    0.00074221    0.00000000    0.00012837
   -2.7250    2.7250    0.0000       9       9   -0.00061718    0.00000000   -0.00010674
   -2.7250    2.7250    0.0000       9      10   -0.00131406    0.00000000    0.00009788
   -2.7250    2.7250    0.0000       9      11   -0.00173946    0.00000000    0.00021731
   -2.7250    2.7250    0.0000       9      12    0.00468841    0.00000000   -0.00058572
   -2.7250    2.7250    0.0000       9      13    0.00014958    0.00000000   -0.00001869
   -2.7250    2.7250    0.0000       9      14    0.00008582    0.00000000   -0.00175511
   -2.7250    2.7250    0.0000       9      15    0.00011076    0.00000000   -0.00226533
   -2.7250    2.7250    0.0000       9      16    0.00008645    0.00000000   -0.00176811
   -2.7250    2.7250    0.0000       9      17   -0.00001831    0.00000000    0.00037443
   -2.7250    2.7250    0.0000       9      18    0.00004203    0.00000000   -0.00085969
   -2.7250    2.7250    0.0000      10       1   -0.02615703    0.00000000    0.00082403
   -2.7250    2.7250    0.0000      10       2   -0.07224388    0.00000000    0.00360622
   -2.7250    2.7250    0.0000      10       3    0.02408129    0.00000000   -0.00120207
   -2.7250    2.7250    0.0000      10       4   -0.02408129    0.00000000    0.00120207
   -2.7250    2.7250    0.0000      10       5   -0.00175208    0.00000000    0.00013051
   -2.7250    2.7250    0.0000      10       6    0.00101156    0.00000000   -0.00007535
   -2.7250    2.7250    0.0000      10       7    0.00131406    0.00000000   -0.00009788
   -2.7250    2.7250    0.0000      10       8   -0.00131406    0.00000000    0.00009788
   -2.7250    2.7250    0.0000      10       9    0.00043802    0.00000000   -0.00003263
   -2.7250    2.7250    0.0000      10      10   -0.05560262    0.00000000    0.00170396
   -2.7250    2.7250    0.0000      10      11   -0.18763476    0.00000000    0.00689550
   -2.7250    2.7250    0.0000      10      12    0.18763476    0.00000000   -0.00689550
   -2.7250    2.7250    0.0000      10      13    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      10      14    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      10      15    0.60633235    0.00000000   -0.03148859
   -2.7250    2.7250    0.0000      10      16    1.05019841    0.00000000   -0.05453984
   -2.7250    2.7250    0.0000      10      17    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      10      18    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      11       1    0.12091632    0.00000000   -0.00459367
   -2.7250    2.7250    0.0000      11       2    0.17551407    0.00000000   -0.01201095
   -2.7250    2.7250    0.0000      11       3   -0.06739542    0.00000000    0.00461207
   -2.7250    2.7250    0.0000      11       4    0.06739542    0.00000000   -0.00461207
   -2.7250    2.7250    0.0000      11       5    0.00536794    0.00000000   -0.00067062
   -2.7250    2.7250    0.0000      11       6   -0.00309918    0.00000000    0.00038718
   -2.7250    2.7250    0.0000      11       7   -0.00468841    0.00000000    0.00058572
   -2.7250    2.7250    0.0000      11       8    0.00468841    0.00000000   -0.00058572
   -2.7250    2.7250    0.0000      11       9   -0.00173946    0.00000000    0.00021731
   -2.7250    2.7250    0.0000      11      10    0.18763476    0.00000000   -0.00689550
   -2.7250    2.7250    0.0000      11      11    0.31708647    0.00000000   -0.01455132
   -2.7250    2.7250    0.0000      11      12   -0.42392005    0.00000000    0.01945399
   -2.7250    2.7250    0.0000      11      13    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      11      14   -0.40044714    0.00000000    0.02894382
   -2.7250    2.7250    0.0000      11      15   -0.33063932    0.00000000    0.02389820
   -2.7250    2.7250    0.0000      11      16   -0.57268410    0.00000000    0.04139289
   -2.7250    2.7250    0.0000      11      17    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      11      18    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      12       1   -0.04030544    0.00000000    0.00153122
   -2.7250    2.7250    0.0000      12       2   -0.06739542    0.00000000    0.00461207
   -2.7250    2.7250    0.0000      12       3   -0.00420706    0.00000000    0.00028790
   -2.7250    2.7250    0.0000      12       4   -0.02246514    0.00000000    0.00153736
   -2.7250    2.7250    0.0000      12       5   -0.00284923    0.00000000    0.00035595
   -2.7250    2.7250    0.0000      12       6    0.00103306    0.00000000   -0.00012906
   -2.7250    2.7250    0.0000      12       7    0.00014958    0.00000000   -0.00001869
   -2.7250    2.7250    0.0000      12       8   -0.00173946    0.00000000    0.00021731
   -2.7250    2.7250    0.0000      12       9    0.00004986    0.00000000   -0.00000623
   -2.7250    2.7250    0.0000      12      10   -0.18763476    0.00000000    0.00689550
   -2.7250    2.7250    0.0000      12      11   -0.42392005    0.00000000    0.01945399
   -2.7250    2.7250    0.0000      12      12    0.31708647    0.00000000   -0.01455132
   -2.7250    2.7250    0.0000      12      13    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      12      14   -0.40044714    0.00000000    0.02894382
   -2.7250    2.7250    0.0000      12      15    0.33063932    0.00000000   -0.02389820
   -2.7250    2.7250    0.0000      12      16    0.57268410    0.00000000   -0.04139289
   -2.7250    2.7250    0.0000      12      17    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      12      18    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      13       1    0.04030544    0.00000000   -0.00153122
   -2.7250    2.7250    0.0000      13       2    0.06739542    0.00000000   -0.00461207
   -2.7250    2.7250    0.0000      13       3   -0.02246514    0.00000000    0.00153736
   -2.7250    2.7250    0.0000      13       4   -0.00420706    0.00000000    0.00028790
   -2.7250    2.7250    0.0000      13       5    0.00231927    0.00000000   -0.00028975
   -2.7250    2.7250    0.0000      13       6   -0.00195098    0.00000000    0.00024374
   -2.7250    2.7250    0.0000      13       7   -0.00173946    0.00000000    0.00021731
   -2.7250    2.7250    0.0000      13       8    0.00014958    0.00000000   -0.00001869
   -2.7250    2.7250    0.0000      13       9   -0.00004986    0.00000000    0.00000623
   -2.7250    2.7250    0.0000      13      10    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      13      11    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      13      12    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      13      13   -0.10683357    0.00000000    0.00490267
   -2.7250    2.7250    0.0000      13      14    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      13      15    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      13      16    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      13      17   -0.40044714    0.00000000    0.02894382
   -2.7250    2.7250    0.0000      13      18    0.40044714    0.00000000   -0.02894382
   -2.7250    2.7250    0.0000      14       1   -0.58217990    0.00000000    0.03169743
   -2.7250    2.7250    0.0000      14       2   -0.15247408    0.00000000    0.02290345
   -2.7250    2.7250    0.0000      14       3    0.14510792    0.00000000   -0.02179696
   -2.7250    2.7250    0.0000      14       4   -0.09796631    0.00000000    0.01471572
   -2.7250    2.7250    0.0000      14       5   -0.00003895    0.00000000    0.00079662
   -2.7250    2.7250    0.0000      14       6    0.00002525    0.00000000   -0.00051641
   -2.7250    2.7250    0.0000      14       7    0.00013883    0.00000000   -0.00283938
   -2.7250    2.7250    0.0000      14       8   -0.00008582    0.00000000    0.00175511
   -2.7250    2.7250    0.0000      14       9    0.00006395    0.00000000   -0.00130789
   -2.7250    2.7250    0.0000      14      10    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      14      11    0.40044714    0.00000000   -0.02894382
   -2.7250    2.7250    0.0000      14      12    0.40044714    0.00000000   -0.02894382
   -2.7250    2.7250    0.0000      14      13    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      14      14    0.35606296    0.00000000   -0.06055760
   -2.7250    2.7250    0.0000      14      15    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      14      16   -0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      14      17    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      14      18    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      15       1    0.33612173    0.00000000   -0.01830052
   -2.7250    2.7250    0.0000      15       2    0.08803095    0.00000000   -0.01322331
   -2.7250    2.7250    0.0000      15       3   -0.02934365    0.00000000    0.00440777
   -2.7250    2.7250    0.0000      15       4    0.11099532    0.00000000   -0.01667284
   -2.7250    2.7250    0.0000      15       5    0.00002525    0.00000000   -0.00051641
   -2.7250    2.7250    0.0000      15       6   -0.00000979    0.00000000    0.00020032
   -2.7250    2.7250    0.0000      15       7   -0.00001894    0.00000000    0.00038731
   -2.7250    2.7250    0.0000      15       8    0.00011076    0.00000000   -0.00226533
   -2.7250    2.7250    0.0000      15       9   -0.00003692    0.00000000    0.00075511
   -2.7250    2.7250    0.0000      15      10    0.60633235    0.00000000   -0.03148859
   -2.7250    2.7250    0.0000      15      11    0.33063932    0.00000000   -0.02389820
   -2.7250    2.7250    0.0000      15      12   -0.33063932    0.00000000    0.02389820
   -2.7250    2.7250    0.0000      15      13    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      15      14    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      15      15   -0.14695727    0.00000000    0.02499384
   -2.7250    2.7250    0.0000      15      16    0.01888574    0.00000000   -0.00321200
   -2.7250    2.7250    0.0000      15      17    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      15      18    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      16       1    0.43663493    0.00000000   -0.02377307
   -2.7250    2.7250    0.0000      16       2    0.17328258    0.00000000   -0.02602913
   -2.7250    2.7250    0.0000      16       3    0.06795011    0.00000000   -0.01020693
   -2.7250    2.7250    0.0000      16       4    0.07347473    0.00000000   -0.01103679
   -2.7250    2.7250    0.0000      16       5    0.00013883    0.00000000   -0.00283938
   -2.7250    2.7250    0.0000      16       6   -0.00001894    0.00000000    0.00038731
   -2.7250    2.7250    0.0000      16       7    0.00004203    0.00000000   -0.00085969
   -2.7250    2.7250    0.0000      16       8    0.00008645    0.00000000   -0.00176811
   -2.7250    2.7250    0.0000      16       9    0.00001831    0.00000000   -0.00037443
   -2.7250    2.7250    0.0000      16      10    1.05019841    0.00000000   -0.05453984
   -2.7250    2.7250    0.0000      16      11    0.57268410    0.00000000   -0.04139289
   -2.7250    2.7250    0.0000      16      12   -0.57268410    0.00000000    0.04139289
   -2.7250    2.7250    0.0000      16      13    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      16      14   -0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      16      15    0.01888574    0.00000000   -0.00321200
   -2.7250    2.7250    0.0000      16      16   -0.12514989    0.00000000    0.02128494
   -2.7250    2.7250    0.0000      16      17    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      16      18    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17       1   -0.43663493    0.00000000    0.02377307
   -2.7250    2.7250    0.0000      17       2   -0.17328258    0.00000000    0.02602913
   -2.7250    2.7250    0.0000      17       3    0.07347473    0.00000000   -0.01103679
   -2.7250    2.7250    0.0000      17       4    0.06795011    0.00000000   -0.01020693
   -2.7250    2.7250    0.0000      17       5   -0.00008582    0.00000000    0.00175511
   -2.7250    2.7250    0.0000      17       6    0.00011076    0.00000000   -0.00226533
   -2.7250    2.7250    0.0000      17       7    0.00008645    0.00000000   -0.00176811
   -2.7250    2.7250    0.0000      17       8    0.00004203    0.00000000   -0.00085969
   -2.7250    2.7250    0.0000      17       9   -0.00001831    0.00000000    0.00037443
   -2.7250    2.7250    0.0000      17      10    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      17      11    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17      12    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17      13    0.40044714    0.00000000   -0.02894382
   -2.7250    2.7250    0.0000      17      14    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17      15    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17      16    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      17      17    0.09910100    0.00000000   -0.01685466
   -2.7250    2.7250    0.0000      17      18   -0.25696196    0.00000000    0.04370295
   -2.7250    2.7250    0.0000      18       1    0.14554498    0.00000000   -0.00792436
   -2.7250    2.7250    0.0000      18       2    0.07347473    0.00000000   -0.01103679
   -2.7250    2.7250    0.0000      18       3    0.02265004    0.00000000   -0.00340231
   -2.7250    2.7250    0.0000      18       4   -0.02265004    0.00000000    0.00340231
   -2.7250    2.7250    0.0000      18       5    0.00006395    0.00000000   -0.00130789
   -2.7250    2.7250    0.0000      18       6   -0.00003692    0.00000000    0.00075511
   -2.7250    2.7250    0.0000      18       7    0.00001831    0.00000000   -0.00037443
   -2.7250    2.7250    0.0000      18       8   -0.00001831    0.00000000    0.00037443
   -2.7250    2.7250    0.0000      18       9   -0.00000679    0.00000000    0.00013879
   -2.7250    2.7250    0.0000      18      10    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      18      11    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      18      12    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      18      13   -0.40044714    0.00000000    0.02894382
   -2.7250    2.7250    0.0000      18      14    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      18      15    0.00000000    0.00000000   -0.00000000
   -2.7250    2.7250    0.0000      18      16    0.00000000    0.00000000    0.00000000
   -2.7250    2.7250    0.0000      18      17   -0.25696196    0.00000000    0.04370295
   -2.7250    2.7250    0.0000      18      18    0.09910100    0.00000000   -0.01685466
   -2.7250    5.4500    2.7250       1       1   -0.00023669    0.00000000    0.00000767
   -2.7250    5.4500    2.7250       1       2   -0.00060817    0.00000000    0.00003177
   -2.7250    5.4500    2.7250       1       3    0.00121633    0.00000000   -0.00006354
   -2.7250    5.4500    2.7250       1       4    0.00060817    0.00000000   -0.00003177
   -2.7250    5.4500    2.7250       1       5    0.00000850    0.00000000   -0.00000068
   -2.7250    5.4500    2.7250       1       6    0.00000491    0.00000000   -0.00000039
   -2.7250    5.4500    2.7250       1       7    0.00001133    0.00000000   -0.00000090
   -2.7250    5.4500    2.7250       1       8    0.00000567    0.00000000   -0.00000045
   -2.7250    5.4500    2.7250       1       9   -0.00001133    0.00000000    0.00000090
   -2.7250    5.4500    2.7250       1      10   -0.00000102    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       1      11   -0.00000489    0.00000000    0.00000019
   -2.7250    5.4500    2.7250       1      12    0.00002445    0.00000000   -0.00000093
   -2.7250    5.4500    2.7250       1      13    0.00001467    0.00000000   -0.00000056
   -2.7250    5.4500    2.7250       1      14    0.01202184    0.00000000   -0.00065454
   -2.7250    5.4500    2.7250       1      15    0.00231360    0.00000000   -0.00012597
   -2.7250    5.4500    2.7250       1      16    0.00500910    0.00000000   -0.00027273
   -2.7250    5.4500    2.7250       1      17    0.00300546    0.00000000   -0.00016364
   -2.7250    5.4500    2.7250       1      18   -0.01502730    0.00000000    0.00081818
   -2.7250    5.4500    2.7250       2       1    0.00060817    0.00000000   -0.00003177
   -2.7250    5.4500    2.7250       2       2    0.00031714    0.00000000   -0.00004266
   -2.7250    5.4500    2.7250       2       3   -0.00105289    0.00000000    0.00014162
   -2.7250    5.4500    2.7250       2       4   -0.00052645    0.00000000    0.00007081
   -2.7250    5.4500    2.7250       2       5   -0.00000346    0.00000000    0.00000418
   -2.7250    5.4500    2.7250       2       6   -0.00000128    0.00000000    0.00000155
   -2.7250    5.4500    2.7250       2       7   -0.00000255    0.00000000    0.00000308
   -2.7250    5.4500    2.7250       2       8   -0.00000127    0.00000000    0.00000154
   -2.7250    5.4500    2.7250       2       9    0.00000378    0.00000000   -0.00000458
   -2.7250    5.4500    2.7250       2      10    0.00000306    0.00000000   -0.00000015
   -2.7250    5.4500    2.7250       2      11   -0.00000338    0.00000000    0.00000023
   -2.7250    5.4500    2.7250       2      12   -0.00002239    0.00000000    0.00000153
   -2.7250    5.4500    2.7250       2      13   -0.00001344    0.00000000    0.00000092
   -2.7250    5.4500    2.7250       2      14   -0.00184351    0.00000000    0.00027692
   -2.7250    5.4500    2.7250       2      15   -0.00006880    0.00000000    0.00001033
   -2.7250    5.4500    2.7250       2      16    0.00124422    0.00000000   -0.00018690
   -2.7250    5.4500    2.7250       2      17    0.00074653    0.00000000   -0.00011214
   -2.7250    5.4500    2.7250       2      18    0.00184000    0.00000000   -0.00027639
   -2.7250    5.4500    2.7250       3       1   -0.00121633    0.00000000    0.00006354
   -2.7250    5.4500    2.7250       3       2   -0.00105289    0.00000000    0.00014162
   -2.7250    5.4500    2.7250       3       3    0.00189648    0.00000000   -0.00025508
   -2.7250    5.4500    2.7250       3       4    0.00105289    0.00000000   -0.00014162
   -2.7250    5.4500    2.7250       3       5    0.00000444    0.00000000   -0.00000537
   -2.7250    5.4500    2.7250       3       6    0.00000256    0.00000000   -0.00000310
   -2.7250    5.4500    2.7250       3       7    0.00000695    0.00000000   -0.00000841
   -2.7250    5.4500    2.7250       3       8    0.00000378    0.00000000   -0.00000458
   -2.7250    5.4500    2.7250       3       9   -0.00000695    0.00000000    0.00000841
   -2.7250    5.4500    2.7250       3      10   -0.00001530    0.00000000    0.00000076
   -2.7250    5.4500    2.7250       3      11   -0.00002239    0.00000000    0.00000153
   -2.7250    5.4500    2.7250       3      12    0.00010411    0.00000000   -0.00000712
   -2.7250    5.4500    2.7250       3      13    0.00006718    0.00000000   -0.00000460
   -2.7250    5.4500    2.7250       3      14    0.00550245    0.00000000   -0.00082653
   -2.7250    5.4500    2.7250       3      15    0.00034398    0.00000000   -0.00005167
   -2.7250    5.4500    2.7250       3      16    0.00269516    0.00000000   -0.00040484
   -2.7250    5.4500    2.7250       3      17    0.00184000    0.00000000   -0.00027639
   -2.7250    5.4500    2.7250       3      18   -0.00808547    0.00000000    0.00121453
   -2.7250    5.4500    2.7250       4       1   -0.00060817    0.00000000    0.00003177
   -2.7250    5.4500    2.7250       4       2   -0.00052645    0.00000000    0.00007081
   -2.7250    5.4500    2.7250       4       3    0.00105289    0.00000000   -0.00014162
   -2.7250    5.4500    2.7250       4       4    0.00031714    0.00000000   -0.00004266
   -2.7250    5.4500    2.7250       4       5    0.00000284    0.00000000   -0.00000343
   -2.7250    5.4500    2.7250       4       6    0.00000235    0.00000000   -0.00000285
   -2.7250    5.4500    2.7250       4       7    0.00000378    0.00000000   -0.00000458
   -2.7250    5.4500    2.7250       4       8    0.00000127    0.00000000   -0.00000154
   -2.7250    5.4500    2.7250       4       9   -0.00000255    0.00000000    0.00000308
   -2.7250    5.4500    2.7250       4      10   -0.00000918    0.00000000    0.00000046
   -2.7250    5.4500    2.7250       4      11   -0.00001344    0.00000000    0.00000092
   -2.7250    5.4500    2.7250       4      12    0.00006718    0.00000000   -0.00000460
   -2.7250    5.4500    2.7250       4      13    0.00003245    0.00000000   -0.00000222
   -2.7250    5.4500    2.7250       4      14    0.00441600    0.00000000   -0.00066334
   -2.7250    5.4500    2.7250       4      15    0.00213681    0.00000000   -0.00032097
   -2.7250    5.4500    2.7250       4      16    0.00184000    0.00000000   -0.00027639
   -2.7250    5.4500    2.7250       4      17    0.00073249    0.00000000   -0.00011003
   -2.7250    5.4500    2.7250       4      18   -0.00366245    0.00000000    0.00055014
   -2.7250    5.4500    2.7250       5       1    0.00000850    0.00000000   -0.00000068
   -2.7250    5.4500    2.7250       5       2    0.00000346    0.00000000   -0.00000418
   -2.7250    5.4500    2.7250       5       3   -0.00000444    0.00000000    0.00000537
   -2.7250    5.4500    2.7250       5       4   -0.00000284    0.00000000    0.00000343
   -2.7250    5.4500    2.7250       5       5    0.00000019    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       5       6    0.00000016    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       5       7    0.00000055    0.00000000    0.00000009
   -2.7250    5.4500    2.7250       5       8    0.00000032    0.00000000    0.00000006
   -2.7250    5.4500    2.7250       5       9   -0.00000045    0.00000000   -0.00000008
   -2.7250    5.4500    2.7250       5      10    0.00000004    0.00000000   -0.00000000
   -2.7250    5.4500    2.7250       5      11    0.00000022    0.00000000   -0.00000003
   -2.7250    5.4500    2.7250       5      12   -0.00000086    0.00000000    0.00000011
   -2.7250    5.4500    2.7250       5      13   -0.00000059    0.00000000    0.00000007
   -2.7250    5.4500    2.7250       5      14   -0.00000180    0.00000000    0.00003683
   -2.7250    5.4500    2.7250       5      15    0.00000021    0.00000000   -0.00000437
   -2.7250    5.4500    2.7250       5      16   -0.00000132    0.00000000    0.00002705
   -2.7250    5.4500    2.7250       5      17   -0.00000097    0.00000000    0.00001988
   -2.7250    5.4500    2.7250       5      18    0.00000308    0.00000000   -0.00006290
   -2.7250    5.4500    2.7250       6       1    0.00000491    0.00000000   -0.00000039
   -2.7250    5.4500    2.7250       6       2    0.00000128    0.00000000   -0.00000155
   -2.7250    5.4500    2.7250       6       3   -0.00000256    0.00000000    0.00000310
   -2.7250    5.4500    2.7250       6       4   -0.00000235    0.00000000    0.00000285
   -2.7250    5.4500    2.7250       6       5    0.00000016    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       6       6    0.00000001    0.00000000    0.00000000
   -2.7250    5.4500    2.7250       6       7    0.00000021    0.00000000    0.00000004
   -2.7250    5.4500    2.7250       6       8    0.00000018    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       6       9   -0.00000037    0.00000000   -0.00000006
   -2.7250    5.4500    2.7250       6      10    0.00000001    0.00000000   -0.00000000
   -2.7250    5.4500    2.7250       6      11    0.00000002    0.00000000   -0.00000000
   -2.7250    5.4500    2.7250       6      12   -0.00000012    0.00000000    0.00000001
   -2.7250    5.4500    2.7250       6      13   -0.00000020    0.00000000    0.00000002
   -2.7250    5.4500    2.7250       6      14    0.00000021    0.00000000   -0.00000437
   -2.7250    5.4500    2.7250       6      15    0.00000094    0.00000000   -0.00001920
   -2.7250    5.4500    2.7250       6      16    0.00000009    0.00000000   -0.00000182
   -2.7250    5.4500    2.7250       6      17   -0.00000026    0.00000000    0.00000523
   -2.7250    5.4500    2.7250       6      18    0.00000128    0.00000000   -0.00002615
   -2.7250    5.4500    2.7250       7       1    0.00001133    0.00000000   -0.00000090
   -2.7250    5.4500    2.7250       7       2    0.00000255    0.00000000   -0.00000308
   -2.7250    5.4500    2.7250       7       3   -0.00000695    0.00000000    0.00000841
   -2.7250    5.4500    2.7250       7       4   -0.00000378    0.00000000    0.00000458
   -2.7250    5.4500    2.7250       7       5    0.00000055    0.00000000    0.00000009
   -2.7250    5.4500    2.7250       7       6    0.00000021    0.00000000    0.00000004
   -2.7250    5.4500    2.7250       7       7    0.00000051    0.00000000    0.00000009
   -2.7250    5.4500    2.7250       7       8    0.00000027    0.00000000    0.00000005
   -2.7250    5.4500    2.7250       7       9   -0.00000068    0.00000000   -0.00000012
   -2.7250    5.4500    2.7250       7      10    0.00000002    0.00000000   -0.00000000
   -2.7250    5.4500    2.7250       7      11   -0.00000004    0.00000000    0.00000000
   -2.7250    5.4500    2.7250       7      12   -0.00000039    0.00000000    0.00000005
   -2.7250    5.4500    2.7250       7      13   -0.00000025    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       7      14   -0.00000132    0.00000000    0.00002705
   -2.7250    5.4500    2.7250       7      15    0.00000009    0.00000000   -0.00000182
   -2.7250    5.4500    2.7250       7      16    0.00000082    0.00000000   -0.00001682
   -2.7250    5.4500    2.7250       7      17    0.00000056    0.00000000   -0.00001149
   -2.7250    5.4500    2.7250       7      18    0.00000147    0.00000000   -0.00003016
   -2.7250    5.4500    2.7250       8       1    0.00000567    0.00000000   -0.00000045
   -2.7250    5.4500    2.7250       8       2    0.00000127    0.00000000   -0.00000154
   -2.7250    5.4500    2.7250       8       3   -0.00000378    0.00000000    0.00000458
   -2.7250    5.4500    2.7250       8       4   -0.00000127    0.00000000    0.00000154
   -2.7250    5.4500    2.7250       8       5    0.00000032    0.00000000    0.00000006
   -2.7250    5.4500    2.7250       8       6    0.00000018    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       8       7    0.00000027    0.00000000    0.00000005
   -2.7250    5.4500    2.7250       8       8    0.00000010    0.00000000    0.00000002
   -2.7250    5.4500    2.7250       8       9   -0.00000027    0.00000000   -0.00000005
   -2.7250    5.4500    2.7250       8      10    0.00000001    0.00000000   -0.00000000
   -2.7250    5.4500    2.7250       8      11   -0.00000002    0.00000000    0.00000000
   -2.7250    5.4500    2.7250       8      12   -0.00000025    0.00000000    0.00000003
   -2.7250    5.4500    2.7250       8      13   -0.00000012    0.00000000    0.00000002
   -2.7250    5.4500    2.7250       8      14   -0.00000097    0.00000000    0.00001988
   -2.7250    5.4500    2.7250       8      15   -0.00000026    0.00000000    0.00000523
   -2.7250    5.4500    2.7250       8      16    0.00000056    0.00000000   -0.00001149
   -2.7250    5.4500    2.7250       8      17    0.00000022    0.00000000   -0.00000457
   -2.7250    5.4500    2.7250       8      18    0.00000069    0.00000000   -0.00001420
   -2.7250    5.4500    2.7250       9       1   -0.00001133    0.00000000    0.00000090
   -2.7250    5.4500    2.7250       9       2   -0.00000378    0.00000000    0.00000458
   -2.7250    5.4500    2.7250       9       3    0.00000695    0.00000000   -0.00000841
   -2.7250    5.4500    2.7250       9       4    0.00000255    0.00000000   -0.00000308
   -2.7250    5.4500    2.7250       9       5   -0.00000045    0.00000000   -0.00000008
   -2.7250    5.4500    2.7250       9       6   -0.00000037    0.00000000   -0.00000006
