          18
       40500
 non-polarized
    2.71550000    2.71550000    0.00000000
    2.71550000    0.00000000    2.71550000
    0.00000000    2.71550000    2.71550000
rcell x   rcell y   rcell z   i   j   H   S
    5.4310    2.7155    8.1465       6      11    0.00000225    0.00000000   -0.00000029
    5.4310    2.7155    8.1465       6      12    0.00000135    0.00000000   -0.00000017
    5.4310    2.7155    8.1465       6      13    0.00000214    0.00000000   -0.00000028
    5.4310    2.7155    8.1465       6      14   -0.00000402    0.00000000    0.00000312
    5.4310    2.7155    8.1465       6      15   -0.00000074    0.00000000    0.00000057
    5.4310    2.7155    8.1465       6      16   -0.00000753    0.00000000    0.00000585
    5.4310    2.7155    8.1465       6      17   -0.00001205    0.00000000    0.00000935
    5.4310    2.7155    8.1465       6      18   -0.00000723    0.00000000    0.00000561
    5.4310    2.7155    8.1465       7       1   -0.00005769    0.00000000    0.00000387
    5.4310    2.7155    8.1465       7       2    0.00003167    0.00000000   -0.00000409
    5.4310    2.7155    8.1465       7       3    0.00000405    0.00000000   -0.00000052
    5.4310    2.7155    8.1465       7       4    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465       7       5   -0.00003819    0.00000000    0.00002964
    5.4310    2.7155    8.1465       7       6   -0.00012193    0.00000000    0.00009464
    5.4310    2.7155    8.1465       7       7   -0.00000461    0.00000000    0.00000358
    5.4310    2.7155    8.1465       7       8   -0.00011850    0.00000000    0.00009198
    5.4310    2.7155    8.1465       7       9   -0.00000785    0.00000000    0.00000609
    5.4310    2.7155    8.1465       7      10   -0.00000225    0.00000000    0.00000015
    5.4310    2.7155    8.1465       7      11    0.00000138    0.00000000   -0.00000018
    5.4310    2.7155    8.1465       7      12    0.00000056    0.00000000   -0.00000007
    5.4310    2.7155    8.1465       7      13    0.00000228    0.00000000   -0.00000029
    5.4310    2.7155    8.1465       7      14   -0.00000258    0.00000000    0.00000200
    5.4310    2.7155    8.1465       7      15   -0.00000753    0.00000000    0.00000585
    5.4310    2.7155    8.1465       7      16   -0.00000213    0.00000000    0.00000166
    5.4310    2.7155    8.1465       7      17   -0.00000936    0.00000000    0.00000727
    5.4310    2.7155    8.1465       7      18   -0.00000357    0.00000000    0.00000277
    5.4310    2.7155    8.1465       8       1   -0.00017308    0.00000000    0.00001160
    5.4310    2.7155    8.1465       8       2    0.00009501    0.00000000   -0.00001226
    5.4310    2.7155    8.1465       8       3    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465       8       4    0.00016215    0.00000000   -0.00002093
    5.4310    2.7155    8.1465       8       5   -0.00004604    0.00000000    0.00003574
    5.4310    2.7155    8.1465       8       6   -0.00024709    0.00000000    0.00019178
    5.4310    2.7155    8.1465       8       7   -0.00011850    0.00000000    0.00009198
    5.4310    2.7155    8.1465       8       8   -0.00032062    0.00000000    0.00024885
    5.4310    2.7155    8.1465       8       9   -0.00020631    0.00000000    0.00016013
    5.4310    2.7155    8.1465       8      10   -0.00000526    0.00000000    0.00000035
    5.4310    2.7155    8.1465       8      11    0.00000322    0.00000000   -0.00000042
    5.4310    2.7155    8.1465       8      12    0.00000228    0.00000000   -0.00000029
    5.4310    2.7155    8.1465       8      13    0.00000491    0.00000000   -0.00000063
    5.4310    2.7155    8.1465       8      14   -0.00000282    0.00000000    0.00000219
    5.4310    2.7155    8.1465       8      15   -0.00001205    0.00000000    0.00000935
    5.4310    2.7155    8.1465       8      16   -0.00000936    0.00000000    0.00000727
    5.4310    2.7155    8.1465       8      17   -0.00001996    0.00000000    0.00001550
    5.4310    2.7155    8.1465       8      18   -0.00001442    0.00000000    0.00001119
    5.4310    2.7155    8.1465       9       1   -0.00008654    0.00000000    0.00000580
    5.4310    2.7155    8.1465       9       2    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465       9       3    0.00000608    0.00000000   -0.00000078
    5.4310    2.7155    8.1465       9       4    0.00008107    0.00000000   -0.00001047
    5.4310    2.7155    8.1465       9       5   -0.00009156    0.00000000    0.00007106
    5.4310    2.7155    8.1465       9       6   -0.00012355    0.00000000    0.00009589
    5.4310    2.7155    8.1465       9       7   -0.00000785    0.00000000    0.00000609
    5.4310    2.7155    8.1465       9       8   -0.00020631    0.00000000    0.00016013
    5.4310    2.7155    8.1465       9       9   -0.00001115    0.00000000    0.00000865
    5.4310    2.7155    8.1465       9      10   -0.00000316    0.00000000    0.00000021
    5.4310    2.7155    8.1465       9      11    0.00000228    0.00000000   -0.00000029
    5.4310    2.7155    8.1465       9      12    0.00000079    0.00000000   -0.00000010
    5.4310    2.7155    8.1465       9      13    0.00000295    0.00000000   -0.00000038
    5.4310    2.7155    8.1465       9      14   -0.00000553    0.00000000    0.00000429
    5.4310    2.7155    8.1465       9      15   -0.00000723    0.00000000    0.00000561
    5.4310    2.7155    8.1465       9      16   -0.00000357    0.00000000    0.00000277
    5.4310    2.7155    8.1465       9      17   -0.00001442    0.00000000    0.00001119
    5.4310    2.7155    8.1465       9      18   -0.00000458    0.00000000    0.00000356
    5.4310    2.7155    8.1465      10       1   -0.00000492    0.00000000    0.00000017
    5.4310    2.7155    8.1465      10       2    0.00001177    0.00000000   -0.00000055
    5.4310    2.7155    8.1465      10       3    0.00000392    0.00000000   -0.00000018
    5.4310    2.7155    8.1465      10       4    0.00001961    0.00000000   -0.00000092
    5.4310    2.7155    8.1465      10       5   -0.00113641    0.00000000    0.00007619
    5.4310    2.7155    8.1465      10       6   -0.00328049    0.00000000    0.00021994
    5.4310    2.7155    8.1465      10       7   -0.00085233    0.00000000    0.00005715
    5.4310    2.7155    8.1465      10       8   -0.00426152    0.00000000    0.00028572
    5.4310    2.7155    8.1465      10       9   -0.00142054    0.00000000    0.00009524
    5.4310    2.7155    8.1465      10      10   -0.00000001    0.00000000    0.00000000
    5.4310    2.7155    8.1465      10      11    0.00000005    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      10      12    0.00000002    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      10      13    0.00000007    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      10      14   -0.00004327    0.00000000    0.00000290
    5.4310    2.7155    8.1465      10      15   -0.00010826    0.00000000    0.00000726
    5.4310    2.7155    8.1465      10      16   -0.00005769    0.00000000    0.00000387
    5.4310    2.7155    8.1465      10      17   -0.00017308    0.00000000    0.00001160
    5.4310    2.7155    8.1465      10      18   -0.00008654    0.00000000    0.00000580
    5.4310    2.7155    8.1465      11       1   -0.00001177    0.00000000    0.00000055
    5.4310    2.7155    8.1465      11       2    0.00001677    0.00000000   -0.00000118
    5.4310    2.7155    8.1465      11       3    0.00000689    0.00000000   -0.00000048
    5.4310    2.7155    8.1465      11       4    0.00003443    0.00000000   -0.00000242
    5.4310    2.7155    8.1465      11       5   -0.00025327    0.00000000    0.00003269
    5.4310    2.7155    8.1465      11       6   -0.00230597    0.00000000    0.00029767
    5.4310    2.7155    8.1465      11       7   -0.00037939    0.00000000    0.00004897
    5.4310    2.7155    8.1465      11       8   -0.00189690    0.00000000    0.00024486
    5.4310    2.7155    8.1465      11       9   -0.00088489    0.00000000    0.00011423
    5.4310    2.7155    8.1465      11      10   -0.00000005    0.00000000    0.00000000
    5.4310    2.7155    8.1465      11      11    0.00000010    0.00000000   -0.00000001
    5.4310    2.7155    8.1465      11      12    0.00000006    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      11      13    0.00000017    0.00000000   -0.00000001
    5.4310    2.7155    8.1465      11      14   -0.00001393    0.00000000    0.00000180
    5.4310    2.7155    8.1465      11      15   -0.00008323    0.00000000    0.00001074
    5.4310    2.7155    8.1465      11      16   -0.00003167    0.00000000    0.00000409
    5.4310    2.7155    8.1465      11      17   -0.00009501    0.00000000    0.00001226
    5.4310    2.7155    8.1465      11      18   -0.00005929    0.00000000    0.00000765
    5.4310    2.7155    8.1465      12       1   -0.00000392    0.00000000    0.00000018
    5.4310    2.7155    8.1465      12       2    0.00000689    0.00000000   -0.00000048
    5.4310    2.7155    8.1465      12       3   -0.00000160    0.00000000    0.00000011
    5.4310    2.7155    8.1465      12       4    0.00001148    0.00000000   -0.00000081
    5.4310    2.7155    8.1465      12       5   -0.00038751    0.00000000    0.00005002
    5.4310    2.7155    8.1465      12       6   -0.00076868    0.00000000    0.00009922
    5.4310    2.7155    8.1465      12       7    0.00027764    0.00000000   -0.00003584
    5.4310    2.7155    8.1465      12       8   -0.00088489    0.00000000    0.00011423
    5.4310    2.7155    8.1465      12       9    0.00046273    0.00000000   -0.00005973
    5.4310    2.7155    8.1465      12      10   -0.00000002    0.00000000    0.00000000
    5.4310    2.7155    8.1465      12      11    0.00000006    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      12      12    0.00000001    0.00000000   -0.00000000
    5.4310    2.7155    8.1465      12      13    0.00000008    0.00000000   -0.00000001
    5.4310    2.7155    8.1465      12      14   -0.00002268    0.00000000    0.00000293
    5.4310    2.7155    8.1465      12      15   -0.00004162    0.00000000    0.00000537
    5.4310    2.7155    8.1465      12      16   -0.00000405    0.00000000    0.00000052
    5.4310    2.7155    8.1465      12      17   -0.00005929    0.00000000    0.00000765
    5.4310    2.7155    8.1465      12      18   -0.00000608    0.00000000    0.00000078
    5.4310    2.7155    8.1465      13       1   -0.00001961    0.00000000    0.00000092
    5.4310    2.7155    8.1465      13       2    0.00003443    0.00000000   -0.00000242
    5.4310    2.7155    8.1465      13       3    0.00001148    0.00000000   -0.00000081
    5.4310    2.7155    8.1465      13       4    0.00005349    0.00000000   -0.00000377
    5.4310    2.7155    8.1465      13       5   -0.00117981    0.00000000    0.00015230
    5.4310    2.7155    8.1465      13       6   -0.00253089    0.00000000    0.00032670
    5.4310    2.7155    8.1465      13       7   -0.00088489    0.00000000    0.00011423
    5.4310    2.7155    8.1465      13       8   -0.00396969    0.00000000    0.00051243
    5.4310    2.7155    8.1465      13       9   -0.00132326    0.00000000    0.00017081
    5.4310    2.7155    8.1465      13      10   -0.00000007    0.00000000    0.00000000
    5.4310    2.7155    8.1465      13      11    0.00000017    0.00000000   -0.00000001
    5.4310    2.7155    8.1465      13      12    0.00000008    0.00000000   -0.00000001
    5.4310    2.7155    8.1465      13      13    0.00000024    0.00000000   -0.00000002
    5.4310    2.7155    8.1465      13      14   -0.00004446    0.00000000    0.00000574
    5.4310    2.7155    8.1465      13      15   -0.00008403    0.00000000    0.00001085
    5.4310    2.7155    8.1465      13      16   -0.00005929    0.00000000    0.00000765
    5.4310    2.7155    8.1465      13      17   -0.00016215    0.00000000    0.00002093
    5.4310    2.7155    8.1465      13      18   -0.00008107    0.00000000    0.00001047
    5.4310    2.7155    8.1465      14       1   -0.00113641    0.00000000    0.00007619
    5.4310    2.7155    8.1465      14       2    0.00025327    0.00000000   -0.00003269
    5.4310    2.7155    8.1465      14       3    0.00038751    0.00000000   -0.00005002
    5.4310    2.7155    8.1465      14       4    0.00117981    0.00000000   -0.00015230
    5.4310    2.7155    8.1465      14       5    0.00010098    0.00000000   -0.00007838
    5.4310    2.7155    8.1465      14       6   -0.00142950    0.00000000    0.00110952
    5.4310    2.7155    8.1465      14       7   -0.00028671    0.00000000    0.00022253
    5.4310    2.7155    8.1465      14       8   -0.00037476    0.00000000    0.00029088
    5.4310    2.7155    8.1465      14       9   -0.00083076    0.00000000    0.00064480
    5.4310    2.7155    8.1465      14      10   -0.00004327    0.00000000    0.00000290
    5.4310    2.7155    8.1465      14      11    0.00001393    0.00000000   -0.00000180
    5.4310    2.7155    8.1465      14      12    0.00002268    0.00000000   -0.00000293
    5.4310    2.7155    8.1465      14      13    0.00004446    0.00000000   -0.00000574
    5.4310    2.7155    8.1465      14      14    0.00001767    0.00000000   -0.00001371
    5.4310    2.7155    8.1465      14      15   -0.00009145    0.00000000    0.00007098
    5.4310    2.7155    8.1465      14      16   -0.00003819    0.00000000    0.00002964
    5.4310    2.7155    8.1465      14      17   -0.00004604    0.00000000    0.00003574
    5.4310    2.7155    8.1465      14      18   -0.00009156    0.00000000    0.00007106
    5.4310    2.7155    8.1465      15       1   -0.00328049    0.00000000    0.00021994
    5.4310    2.7155    8.1465      15       2    0.00230597    0.00000000   -0.00029767
    5.4310    2.7155    8.1465      15       3    0.00076868    0.00000000   -0.00009922
    5.4310    2.7155    8.1465      15       4    0.00253089    0.00000000   -0.00032670
    5.4310    2.7155    8.1465      15       5   -0.00142950    0.00000000    0.00110952
    5.4310    2.7155    8.1465      15       6   -0.00082008    0.00000000    0.00063651
    5.4310    2.7155    8.1465      15       7   -0.00107216    0.00000000    0.00083216
    5.4310    2.7155    8.1465      15       8   -0.00352686    0.00000000    0.00273740
    5.4310    2.7155    8.1465      15       9   -0.00117565    0.00000000    0.00091249
    5.4310    2.7155    8.1465      15      10   -0.00010826    0.00000000    0.00000726
    5.4310    2.7155    8.1465      15      11    0.00008323    0.00000000   -0.00001074
    5.4310    2.7155    8.1465      15      12    0.00004162    0.00000000   -0.00000537
    5.4310    2.7155    8.1465      15      13    0.00008403    0.00000000   -0.00001085
    5.4310    2.7155    8.1465      15      14   -0.00009145    0.00000000    0.00007098
    5.4310    2.7155    8.1465      15      15   -0.00003398    0.00000000    0.00002638
    5.4310    2.7155    8.1465      15      16   -0.00012193    0.00000000    0.00009464
    5.4310    2.7155    8.1465      15      17   -0.00024709    0.00000000    0.00019178
    5.4310    2.7155    8.1465      15      18   -0.00012355    0.00000000    0.00009589
    5.4310    2.7155    8.1465      16       1   -0.00085233    0.00000000    0.00005715
    5.4310    2.7155    8.1465      16       2    0.00037939    0.00000000   -0.00004897
    5.4310    2.7155    8.1465      16       3   -0.00027764    0.00000000    0.00003584
    5.4310    2.7155    8.1465      16       4    0.00088489    0.00000000   -0.00011423
    5.4310    2.7155    8.1465      16       5   -0.00028671    0.00000000    0.00022253
    5.4310    2.7155    8.1465      16       6   -0.00107216    0.00000000    0.00083216
    5.4310    2.7155    8.1465      16       7    0.00026821    0.00000000   -0.00020817
    5.4310    2.7155    8.1465      16       8   -0.00072224    0.00000000    0.00056057
    5.4310    2.7155    8.1465      16       9    0.00070034    0.00000000   -0.00054357
    5.4310    2.7155    8.1465      16      10   -0.00005769    0.00000000    0.00000387
    5.4310    2.7155    8.1465      16      11    0.00003167    0.00000000   -0.00000409
    5.4310    2.7155    8.1465      16      12    0.00000405    0.00000000   -0.00000052
    5.4310    2.7155    8.1465      16      13    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465      16      14   -0.00003819    0.00000000    0.00002964
    5.4310    2.7155    8.1465      16      15   -0.00012193    0.00000000    0.00009464
    5.4310    2.7155    8.1465      16      16   -0.00000461    0.00000000    0.00000358
    5.4310    2.7155    8.1465      16      17   -0.00011850    0.00000000    0.00009198
    5.4310    2.7155    8.1465      16      18   -0.00000785    0.00000000    0.00000609
    5.4310    2.7155    8.1465      17       1   -0.00426152    0.00000000    0.00028572
    5.4310    2.7155    8.1465      17       2    0.00189690    0.00000000   -0.00024486
    5.4310    2.7155    8.1465      17       3    0.00088489    0.00000000   -0.00011423
    5.4310    2.7155    8.1465      17       4    0.00396969    0.00000000   -0.00051243
    5.4310    2.7155    8.1465      17       5   -0.00037476    0.00000000    0.00029088
    5.4310    2.7155    8.1465      17       6   -0.00352686    0.00000000    0.00273740
    5.4310    2.7155    8.1465      17       7   -0.00072224    0.00000000    0.00056057
    5.4310    2.7155    8.1465      17       8   -0.00319842    0.00000000    0.00248247
    5.4310    2.7155    8.1465      17       9   -0.00158017    0.00000000    0.00122646
    5.4310    2.7155    8.1465      17      10   -0.00017308    0.00000000    0.00001160
    5.4310    2.7155    8.1465      17      11    0.00009501    0.00000000   -0.00001226
    5.4310    2.7155    8.1465      17      12    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465      17      13    0.00016215    0.00000000   -0.00002093
    5.4310    2.7155    8.1465      17      14   -0.00004604    0.00000000    0.00003574
    5.4310    2.7155    8.1465      17      15   -0.00024709    0.00000000    0.00019178
    5.4310    2.7155    8.1465      17      16   -0.00011850    0.00000000    0.00009198
    5.4310    2.7155    8.1465      17      17   -0.00032062    0.00000000    0.00024885
    5.4310    2.7155    8.1465      17      18   -0.00020631    0.00000000    0.00016013
    5.4310    2.7155    8.1465      18       1   -0.00142054    0.00000000    0.00009524
    5.4310    2.7155    8.1465      18       2    0.00088489    0.00000000   -0.00011423
    5.4310    2.7155    8.1465      18       3   -0.00046273    0.00000000    0.00005973
    5.4310    2.7155    8.1465      18       4    0.00132326    0.00000000   -0.00017081
    5.4310    2.7155    8.1465      18       5   -0.00083076    0.00000000    0.00064480
    5.4310    2.7155    8.1465      18       6   -0.00117565    0.00000000    0.00091249
    5.4310    2.7155    8.1465      18       7    0.00070034    0.00000000   -0.00054357
    5.4310    2.7155    8.1465      18       8   -0.00158017    0.00000000    0.00122646
    5.4310    2.7155    8.1465      18       9    0.00101523    0.00000000   -0.00078798
    5.4310    2.7155    8.1465      18      10   -0.00008654    0.00000000    0.00000580
    5.4310    2.7155    8.1465      18      11    0.00005929    0.00000000   -0.00000765
    5.4310    2.7155    8.1465      18      12    0.00000608    0.00000000   -0.00000078
    5.4310    2.7155    8.1465      18      13    0.00008107    0.00000000   -0.00001047
    5.4310    2.7155    8.1465      18      14   -0.00009156    0.00000000    0.00007106
    5.4310    2.7155    8.1465      18      15   -0.00012355    0.00000000    0.00009589
    5.4310    2.7155    8.1465      18      16   -0.00000785    0.00000000    0.00000609
    5.4310    2.7155    8.1465      18      17   -0.00020631    0.00000000    0.00016013
    5.4310    2.7155    8.1465      18      18   -0.00001115    0.00000000    0.00000865
    5.4310    5.4310   10.8620       1       1   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1       2    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1       3    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1       4    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1       5    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1       6   -0.00000080    0.00000000    0.00000005
    5.4310    5.4310   10.8620       1       7   -0.00000046    0.00000000    0.00000003
    5.4310    5.4310   10.8620       1       8   -0.00000093    0.00000000    0.00000006
    5.4310    5.4310   10.8620       1       9   -0.00000093    0.00000000    0.00000006
    5.4310    5.4310   10.8620       1      10   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1      11    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1      12    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1      13    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       1      14    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1      15   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1      16   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1      17   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       1      18   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2       1   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2       2    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2       3    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2       4    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2       5    0.00000006    0.00000000   -0.00000001
    5.4310    5.4310   10.8620       2       6   -0.00000047    0.00000000    0.00000006
    5.4310    5.4310   10.8620       2       7   -0.00000019    0.00000000    0.00000002
    5.4310    5.4310   10.8620       2       8   -0.00000037    0.00000000    0.00000005
    5.4310    5.4310   10.8620       2       9   -0.00000050    0.00000000    0.00000006
    5.4310    5.4310   10.8620       2      10   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2      11    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2      12    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2      13    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2      14    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       2      15   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2      16   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2      17   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       2      18   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3       1   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3       2    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3       3    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3       4    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3       5   -0.00000006    0.00000000    0.00000001
    5.4310    5.4310   10.8620       3       6   -0.00000047    0.00000000    0.00000006
    5.4310    5.4310   10.8620       3       7   -0.00000019    0.00000000    0.00000002
    5.4310    5.4310   10.8620       3       8   -0.00000050    0.00000000    0.00000006
    5.4310    5.4310   10.8620       3       9   -0.00000037    0.00000000    0.00000005
    5.4310    5.4310   10.8620       3      10   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3      11    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3      12    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3      13    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       3      14   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3      15   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3      16   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3      17   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       3      18   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4       1   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4       2    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4       3    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4       4    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4       5    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4       6   -0.00000072    0.00000000    0.00000009
    5.4310    5.4310   10.8620       4       7   -0.00000050    0.00000000    0.00000006
    5.4310    5.4310   10.8620       4       8   -0.00000094    0.00000000    0.00000012
    5.4310    5.4310   10.8620       4       9   -0.00000094    0.00000000    0.00000012
    5.4310    5.4310   10.8620       4      10   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4      11    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4      12    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4      13    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       4      14    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4      15   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4      16   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4      17   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       4      18   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5       1    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5       2   -0.00000006    0.00000000    0.00000001
    5.4310    5.4310   10.8620       5       3    0.00000006    0.00000000   -0.00000001
    5.4310    5.4310   10.8620       5       4    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       5       5    0.00000057    0.00000000   -0.00000044
    5.4310    5.4310   10.8620       5       6    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5       7    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5       8    0.00000066    0.00000000   -0.00000052
    5.4310    5.4310   10.8620       5       9   -0.00000066    0.00000000    0.00000052
    5.4310    5.4310   10.8620       5      10    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5      11   -0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5      12    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       5      13    0.00000000    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       5      14    0.00000003    0.00000000   -0.00000002
    5.4310    5.4310   10.8620       5      15    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5      16    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       5      17    0.00000003    0.00000000   -0.00000002
    5.4310    5.4310   10.8620       5      18   -0.00000003    0.00000000    0.00000002
    5.4310    5.4310   10.8620       6       1   -0.00000080    0.00000000    0.00000005
    5.4310    5.4310   10.8620       6       2    0.00000047    0.00000000   -0.00000006
    5.4310    5.4310   10.8620       6       3    0.00000047    0.00000000   -0.00000006
    5.4310    5.4310   10.8620       6       4    0.00000072    0.00000000   -0.00000009
    5.4310    5.4310   10.8620       6       5    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       6       6   -0.00000163    0.00000000    0.00000126
    5.4310    5.4310   10.8620       6       7   -0.00000242    0.00000000    0.00000188
    5.4310    5.4310   10.8620       6       8   -0.00000368    0.00000000    0.00000286
    5.4310    5.4310   10.8620       6       9   -0.00000368    0.00000000    0.00000286
    5.4310    5.4310   10.8620       6      10   -0.00000002    0.00000000    0.00000000
    5.4310    5.4310   10.8620       6      11    0.00000001    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       6      12    0.00000001    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       6      13    0.00000002    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       6      14    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       6      15   -0.00000005    0.00000000    0.00000004
    5.4310    5.4310   10.8620       6      16   -0.00000011    0.00000000    0.00000008
    5.4310    5.4310   10.8620       6      17   -0.00000014    0.00000000    0.00000011
    5.4310    5.4310   10.8620       6      18   -0.00000014    0.00000000    0.00000011
    5.4310    5.4310   10.8620       7       1   -0.00000046    0.00000000    0.00000003
    5.4310    5.4310   10.8620       7       2    0.00000019    0.00000000   -0.00000002
    5.4310    5.4310   10.8620       7       3    0.00000019    0.00000000   -0.00000002
    5.4310    5.4310   10.8620       7       4    0.00000050    0.00000000   -0.00000006
    5.4310    5.4310   10.8620       7       5    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       7       6   -0.00000242    0.00000000    0.00000188
    5.4310    5.4310   10.8620       7       7   -0.00000061    0.00000000    0.00000047
    5.4310    5.4310   10.8620       7       8   -0.00000168    0.00000000    0.00000131
    5.4310    5.4310   10.8620       7       9   -0.00000168    0.00000000    0.00000131
    5.4310    5.4310   10.8620       7      10   -0.00000001    0.00000000    0.00000000
    5.4310    5.4310   10.8620       7      11    0.00000001    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       7      12    0.00000001    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       7      13    0.00000001    0.00000000   -0.00000000
    5.4310    5.4310   10.8620       7      14    0.00000000    0.00000000    0.00000000
    5.4310    5.4310   10.8620       7      15   -0.00000011    0.00000000    0.00000008
    5.4310    5.4310   10.8620       7      16   -0.00000004    0.00000000    0.00000003
    5.4310    5.4310   10.8620       7      17   -0.00000010    0.00000000    0.00000008
    5.4310    5.4310   10.8620       7      18   -0.00000010    0.00000000    0.00000008
    5.4310    5.4310   10.8620       8       1   -0.00000093    0.00000000    0.00000006
    5.4310    5.4310   10.8620       8       2    0.00000037    0.00000000   -0.00000005
    5.4310    5.4310   10.8620       8       3    0.00000050    0.00000000   -0.00000006
    5.4310    5.4310   10.8620       8       4    0.00000094    0.00000000   -0.00000012
    5.4310    5.4310   10.8620       8       5    0.00000066    0.00000000   -0.00000052
    5.4310    5.4310   10.8620       8       6   -0.00000368    0.00000000    0.00000286
